2018-10-15,"44,050","44,050","43,350","43,800","7,434,522"
2018-10-16,"43,700","44,150","43,350","43,600","6,825,677"
2018-10-17,"44,150","44,500","44,000","44,150","8,306,193"
2018-10-18,"43,950","44,450","43,700","44,050","8,347,725"
2018-10-19,"43,900","44,150","43,450","43,900","7,842,520"
2018-10-22,"43,450","43,950","43,200","43,550","8,357,648"
2018-10-23,"43,300","43,450","42,550","43,050","9,531,231"
2018-10-24,"43,050","43,100","42,250","42,550","13,522,825"
2018-10-25,"40,600","41,550","40,550","41,000","19,338,170"
2018-10-26,"41,100","41,300","40,400","41,000","14,413,864"
2018-10-29,"40,850","41,950","40,550","41,400","14,460,521"
2018-10-30,"41,400","43,000","41,000","42,350","14,205,190"
2018-10-31,"42,900","43,350","41,700","42,400","17,621,480"
2018-11-01,"42,450","42,950","42,150","42,150","13,423,132"
2018-11-02,"43,050","44,250","42,800","44,150","16,517,112"
2018-11-05,"43,750","43,800","42,900","43,800","9,426,777"
2018-11-06,"43,750","43,800","42,950","43,750","7,713,625"
2018-11-07,"43,600","44,500","43,400","44,000","11,553,998"
2018-11-08,"44,900","45,050","44,050","44,050","12,617,397"
2018-11-09,"44,450","44,850","43,900","44,300","7,318,500"
2018-11-12,"43,850","45,250","43,700","45,200","8,552,566"
2018-11-13,"43,900","44,500","43,400","44,500","9,311,126"
2018-11-14,"44,500","44,500","43,800","44,100","6,783,344"
2018-11-15,"44,050","44,350","43,500","44,250","5,864,067"
2018-11-16,"44,600","44,750","43,700","44,000","7,777,124"
2018-11-19,"44,050","44,250","43,450","43,650","7,538,720"
2018-11-20,"42,450","43,000","42,100","42,800","9,420,664"
2018-11-21,"41,800","42,300","41,800","42,100","10,769,589"
2018-11-22,"42,000","42,650","42,000","42,450","5,970,796"
2018-11-23,"42,450","42,600","41,900","42,400","5,192,638"
2018-11-26,"42,150","42,800","42,100","42,600","6,613,009"
2018-11-27,"42,900","43,100","42,500","43,050","8,367,091"
2018-11-28,"42,800","43,200","42,750","43,150","6,943,099"
2018-11-29,"43,850","43,850","42,900","43,150","8,473,511"
2018-11-30,"43,450","44,000","41,750","41,850","19,775,520"
2018-12-03,"42,750","43,400","42,400","43,250","12,110,702"
2018-12-04,"42,650","42,900","41,900","42,150","14,347,746"
2018-12-05,"40,900","41,750","40,850","41,450","12,631,983"
2018-12-06,"40,600","41,100","40,450","40,500","14,251,826"
2018-12-07,"40,900","41,400","40,850","40,950","11,433,083"
2018-12-10,"40,450","40,650","40,000","40,200","14,892,263"
2018-12-11,"40,600","40,700","40,200","40,250","10,638,766"
2018-12-12,"40,250","40,700","40,150","40,450","12,024,279"
2018-12-13,"40,650","40,750","40,000","40,000","26,254,646"
2018-12-14,"40,200","40,200","38,700","38,950","19,671,784"
2018-12-17,"38,650","39,600","38,650","39,150","11,532,968"
2018-12-18,"38,300","39,200","38,300","38,900","11,042,101"
2018-12-19,"38,900","39,350","38,850","39,100","9,942,037"
2018-12-20,"38,600","39,100","38,500","38,650","11,937,617"
